url,title,publish_date,price,price_per_sqm,usable_area,bedroom,restroom,coords,full_address,sub_district,district,province,postcode,latitude,longitude
https://www.ddproperty.com/property/the-cube-north-chaengwattana-12-เดอะคิวบ์-นอร์ท-แจ้งวัฒนะ-12-ขาย-60005268,"The Cube North Chaengwattana 12 : เดอะคิวบ์ นอร์ท แจ้งวัฒนะ 12, กรุงเทพ",2025-11-04,2400000.0,69025.0,35.0,2.0,1.0,"13.8940482,100.5624008","ซอยแจ้งวัฒนะ 12, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8940482,100.5624008
https://www.ddproperty.com/property/the-cube-north-chaengwattana-12-เดอะคิวบ์-นอร์ท-แจ้งวัฒนะ-12-ขาย-60005168,"The Cube North Chaengwattana 12 : เดอะคิวบ์ นอร์ท แจ้งวัฒนะ 12, กรุงเทพ",2025-11-04,2370000.0,67928.0,35.0,2.0,1.0,"13.8940482,100.5624008","ซอยแจ้งวัฒนะ 12, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8940482,100.5624008
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-ขาย-60104236,"Plum Condo Chaengwattana Station : พลัม คอนโด แจ้งวัฒนะ สเตชั่น, กรุงเทพ",2025-11-04,1570000.0,68261.0,23.0,1.0,1.0,"13.8865483,100.5837729","ถ.แจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8865483,100.5837729
https://www.ddproperty.com/property/the-cube-plus-chaengwattana-เดอะ-คิวบ์-พลัส-แจ้งวัฒนะ-ขาย-60103736,"The Cube Plus Chaengwattana : เดอะ คิวบ์ พลัส แจ้งวัฒนะ, กรุงเทพ",2025-11-04,2250000.0,62500.0,36.0,1.0,1.0,"13.9016111,100.57101","174 ซ. แจ้งวัฒนะ 10, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.9016111,100.57101
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-ขาย-60201682,"Plum Condo Chaengwattana Station : พลัม คอนโด แจ้งวัฒนะ สเตชั่น, กรุงเทพ",2025-11-03,1290000.0,56087.0,23.0,1.0,1.0,"13.8865483,100.5837729","ถ.แจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8865483,100.5837729
https://www.ddproperty.com/property/baan-suan-ratchathani-2-บ้านสวนรัชธานี-2-ขาย-60100759,"Baan Suan Ratchathani 2 : บ้านสวนรัชธานี 2, กรุงเทพ",2025-11-02,430000.0,15152.0,28.0,1.0,1.0,"13.8734861,100.58088","ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8734861,100.58088
https://www.ddproperty.com/property/plum-condo-mix-chaengwattana-ขาย-11870934,"Plum Condo Mix Chaengwattana, กรุงเทพ",2025-11-02,1600000.0,69565.0,23.0,1.0,1.0,"13.8843849,100.5815029","ถนนแจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8843849,100.5815029
https://www.ddproperty.com/property/the-cube-plus-chaengwattana-เดอะ-คิวบ์-พลัส-แจ้งวัฒนะ-ขาย-11311990,"The Cube Plus Chaengwattana : เดอะ คิวบ์ พลัส แจ้งวัฒนะ, กรุงเทพ",2025-11-02,3180000.0,62353.0,51.0,2.0,1.0,"13.9016111,100.57101","174 ซ. แจ้งวัฒนะ 10, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.9016111,100.57101
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-phase-2-พลัมคอนโด-แจ้งวัฒนะ-สเตชั่น-เฟส-2-ขาย-60198585,"Plum Condo Chaengwattana Station Phase 2 : พลัมคอนโด แจ้งวัฒนะ สเตชั่น เฟส 2, กรุงเทพ",2025-11-02,1490000.0,62083.0,24.0,1.0,1.0,"13.8784039,100.5858443","ซอยแจ้งวัฒนะ 1 แยก 1, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8784039,100.5858443
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-ขาย-500012293,"Plum Condo Chaengwattana Station : พลัม คอนโด แจ้งวัฒนะ สเตชั่น, กรุงเทพ",2025-11-02,2980000.0,64783.0,46.0,3.0,1.0,"13.8865483,100.5837729","ถ.แจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8865483,100.5837729
https://www.ddproperty.com/property/plum-condo-mix-chaengwattana-ขาย-11916415,"Plum Condo Mix Chaengwattana, กรุงเทพ",2025-11-01,1700000.0,73913.0,23.0,1.0,1.0,"13.8843849,100.5815029","ถนนแจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8843849,100.5815029
https://www.ddproperty.com/property/aspire-งามวงศ์วาน-แอสปาย-งามวงศ์วาน-กรุงเทพ-ขาย-11522543,"Aspire Ngamwongwan : แอสปาย งามวงศ์วาน, กรุงเทพ",2025-11-01,1800000.0,63807.0,28.0,1.0,1.0,"13.8553592,100.5471827","222 ถนนงามวงศ์วาน, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8553592,100.5471827
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-ขาย-11916229,"Plum Condo Chaengwattana Station : พลัม คอนโด แจ้งวัฒนะ สเตชั่น, กรุงเทพ",2025-11-01,1790000.0,67547.0,27.0,1.0,1.0,"13.8865483,100.5837729","ถ.แจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8865483,100.5837729
https://www.ddproperty.com/property/aspire-งามวงศ์วาน-แอสปาย-งามวงศ์วาน-กรุงเทพ-ขาย-11164765,"Aspire Ngamwongwan : แอสปาย งามวงศ์วาน, กรุงเทพ",2025-11-01,1890000.0,66998.0,28.0,1.0,1.0,"13.8553592,100.5471827","222 ถนนงามวงศ์วาน, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8553592,100.5471827
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-ขาย-60052126,"Plum Condo Chaengwattana Station : พลัม คอนโด แจ้งวัฒนะ สเตชั่น, กรุงเทพ",2025-11-01,1530000.0,66522.0,23.0,1.0,1.0,"13.8865483,100.5837729","ถ.แจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8865483,100.5837729
https://www.ddproperty.com/property/resta-condominium-เรสต้า-คอนโดมิเนียม-ขาย-60234134,"Resta Condominium : เรสต้า คอนโดมิเนียม, กรุงเทพ",2025-11-25,3200000.0,40000.0,80.0,2.0,2.0,"13.8899217,100.5695987","8 แจ้งวัฒนะ 12 แยก 2 ซอย, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8899217,100.5695987
https://www.ddproperty.com/property/the-cube-plus-chaengwattana-เดอะ-คิวบ์-พลัส-แจ้งวัฒนะ-ขาย-11670838,"The Cube Plus Chaengwattana : เดอะ คิวบ์ พลัส แจ้งวัฒนะ, กรุงเทพ",2025-10-31,1600000.0,57143.0,28.0,1.0,1.0,"13.9016111,100.57101","174 ซ. แจ้งวัฒนะ 10, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.9016111,100.57101
https://www.ddproperty.com/property/maison-garden-chaeng-watthana-เมซองการ์เด้น-แจ้งวัฒนะ-ขาย-11670983,"Maison Garden Chaeng Watthana : เมซองการ์เด้น แจ้งวัฒนะ, กรุงเทพ",2025-10-31,2050000.0,51250.0,40.0,1.0,1.0,"13.8899217,100.5695987","100/331 ซอยแจ้งวัฒนะ 10 แยก 9-1-8, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8899217,100.5695987
https://www.ddproperty.com/property/aspire-ngamwongwan-แอสปาย-งามวงศ์วาน-ขาย-11750615,"Aspire Ngamwongwan : แอสปาย งามวงศ์วาน, กรุงเทพ",2025-10-29,2200000.0,78571.0,28.0,1.0,1.0,"13.8553592,100.5471827","222 ถนนงามวงศ์วาน, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8553592,100.5471827
https://www.ddproperty.com/property/aspire-ngamwongwan-แอสปาย-งามวงศ์วาน-ขาย-60080167,"Aspire Ngamwongwan : แอสปาย งามวงศ์วาน, กรุงเทพ",2025-10-29,1900000.0,67352.0,28.0,1.0,1.0,"13.8553592,100.5471827","222 ถนนงามวงศ์วาน, ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8553592,100.5471827
https://www.ddproperty.com/property/plum-condo-mix-chaengwattana-ขาย-11717337,"Plum Condo Mix Chaengwattana, กรุงเทพ",2025-10-29,2439000.0,67600.0,36.0,2.0,1.0,"13.8843849,100.5815029","ถนนแจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8843849,100.5815029
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-ขาย-60046359,"Plum Condo Chaengwattana Station : พลัม คอนโด แจ้งวัฒนะ สเตชั่น, กรุงเทพ",2025-11-25,2400000.0,90566.0,27.0,1.0,1.0,"13.8865483,100.5837729","ถ.แจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8865483,100.5837729
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-phase-2-พลัมคอนโด-แจ้งวัฒนะ-สเตชั่น-เฟส-2-ขาย-60095438,"Plum Condo Chaengwattana Station Phase 2 : พลัมคอนโด แจ้งวัฒนะ สเตชั่น เฟส 2, กรุงเทพ",2025-10-29,1400000.0,56000.0,25.0,1.0,1.0,"13.8784039,100.5858443","ซอยแจ้งวัฒนะ 1 แยก 1, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8784039,100.5858443
https://www.ddproperty.com/property/lak-si-community-housing-project-เคหะชุมชนหลักสี่-ขาย-60026269,"Lak Si Community Housing Project : เคหะชุมชนหลักสี่, กรุงเทพ",2025-10-29,990000.0,32502.0,30.0,1.0,1.0,"13.8899217,100.5695987","ทุ่งสองห้อง, หลักสี่, กรุงเทพ",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,13.8899217,100.5695987
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-ขาย-11824607,"Plum Condo Chaengwattana Station : พลัม คอนโด แจ้งวัฒนะ สเตชั่น, กรุงเทพ",2025-10-29,1690000.0,73478.0,23.0,1.0,1.0,"13.8865483,100.5837729","ถ.แจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8865483,100.5837729
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-ขาย-11911209,"Plum Condo Chaengwattana Station : พลัม คอนโด แจ้งวัฒนะ สเตชั่น, กรุงเทพ",2025-11-18,3850000.0,82618.0,47.0,1.0,1.0,"13.8865483,100.5837729","ถ.แจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8865483,100.5837729
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-phase-3-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-เฟส-3-ขาย-60183865,"Plum Condo Chaengwattana Station Phase 3 : พลัม คอนโด แจ้งวัฒนะ สเตชั่น เฟส 3, กรุงเทพ",2025-10-28,1599000.0,60135.0,27.0,1.0,1.0,"13.8843849,100.5815029","ถนนแจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8843849,100.5815029
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-phase-2-พลัมคอนโด-แจ้งวัฒนะ-สเตชั่น-เฟส-2-ขาย-60024874,"Plum Condo Chaengwattana Station Phase 2 : พลัมคอนโด แจ้งวัฒนะ สเตชั่น เฟส 2, กรุงเทพ",2025-10-28,3350000.0,72826.0,46.0,2.0,2.0,"13.8784039,100.5858443","ซอยแจ้งวัฒนะ 1 แยก 1, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8784039,100.5858443
https://www.ddproperty.com/property/plum-condo-mix-chaengwattana-ขาย-10860466,"Plum Condo Mix Chaengwattana, กรุงเทพ",2025-10-28,1750000.0,76087.0,23.0,1.0,1.0,"13.8843849,100.5815029","ถนนแจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8843849,100.5815029
https://www.ddproperty.com/property/plum-condo-chaengwattana-station-phase-3-พลัม-คอนโด-แจ้งวัฒนะ-สเตชั่น-เฟส-3-ขาย-60126164,"Plum Condo Chaengwattana Station Phase 3 : พลัม คอนโด แจ้งวัฒนะ สเตชั่น เฟส 3, กรุงเทพ",2025-10-26,1850000.0,80435.0,23.0,1.0,1.0,"13.8843849,100.5815029","ถนนแจ้งวัฒนะ, ตลาดบางเขน, หลักสี่, กรุงเทพ",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,13.8843849,100.5815029
https://www.ddproperty.com/property/plum-condo-saphanmai-station-พลัมคอนโด-สะพานใหม่-สเตชั่น-ขาย-60236264,"Plum Condo Saphanmai Station : พลัมคอนโด สะพานใหม่ สเตชั่น, กรุงเทพ",2025-11-21,1150000.0,50000.0,23.0,1.0,1.0,"13.905346,100.6221861","ซอยพหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/โครงการสายไหมพูนสุข-ขาย-11256039,"โครงการสายไหมพูนสุข, กรุงเทพ",2025-11-26,170000.0,6301.0,27.0,1.0,1.0,"13.92126,100.6578527","สายไหม, สายไหม, กรุงเทพ",สายไหม,สายไหม,กรุงเทพมหานคร,10220,13.92126,100.6578527
https://www.ddproperty.com/property/โครงการสะพานใหม่-อาคารชุด-2-ขาย-11256312,"โครงการสะพานใหม่ อาคารชุด 2, กรุงเทพ",2025-11-26,238000.0,8000.0,30.0,1.0,1.0,"13.905346,100.6221861","คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/โครงการกฤชนครคอนโดทาวน์-ขาย-11255944,"โครงการกฤชนครคอนโดทาวน์, กรุงเทพ",2025-11-26,150000.0,6183.0,24.0,1.0,1.0,"13.92126,100.6578527","สายไหม, สายไหม, กรุงเทพ",สายไหม,สายไหม,กรุงเทพมหานคร,10220,13.92126,100.6578527
https://www.ddproperty.com/property/โครงการบ้านสวนบางเขน-ยู-5-ขาย-11258531,"โครงการบ้านสวนบางเขน ยู 5, กรุงเทพ",2025-11-26,173000.0,8423.0,21.0,1.0,1.0,"13.905346,100.6221861","คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/reach-phahonyothin-52-รีช-พหลโยธิน-52-ขาย-500035231,"Reach Phahonyothin 52 : รีช พหลโยธิน 52, กรุงเทพ",2025-11-26,1850000.0,61667.0,30.0,1.0,1.0,"13.905346,100.6221861","2/14 ซอย พหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-10746097,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-26,1900000.0,82609.0,23.0,1.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
https://www.ddproperty.com/property/plum-condo-saphanmai-station-พลัมคอนโด-สะพานใหม่-สเตชั่น-ขาย-60170044,"Plum Condo Saphanmai Station : พลัมคอนโด สะพานใหม่ สเตชั่น, กรุงเทพ",2025-11-26,1330000.0,63333.0,21.0,1.0,1.0,"13.905346,100.6221861","ซอยพหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-60058669,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-25,2290000.0,73847.0,31.0,1.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
https://www.ddproperty.com/property/บ้านเอื้ออาทรคลองถนน-2-ขาย-11523080,"บ้านเอื้ออาทรคลองถนน 2, กรุงเทพ",2025-11-25,550000.0,17268.0,32.0,1.0,1.0,"13.905346,100.6221861","คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-60126043,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-25,3600000.0,117609.0,31.0,1.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
https://www.ddproperty.com/property/plum-condo-saphanmai-station-พลัมคอนโด-สะพานใหม่-สเตชั่น-ขาย-11447419,"Plum Condo Saphanmai Station : พลัมคอนโด สะพานใหม่ สเตชั่น, กรุงเทพ",2025-11-24,1600000.0,69234.0,23.0,1.0,1.0,"13.905346,100.6221861","ซอยพหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-11721634,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-24,2480000.0,103333.0,24.0,1.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-500032141,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-25,2190000.0,84198.0,26.0,1.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
https://www.ddproperty.com/property/reach-phahonyothin-52-รีช-พหลโยธิน-52-ขาย-60167859,"Reach Phahonyothin 52 : รีช พหลโยธิน 52, กรุงเทพ",2025-11-24,1640000.0,51250.0,32.0,1.0,1.0,"13.905346,100.6221861","2/14 ซอย พหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/o-ngoen-community-housing-ออเงิน-คอมมูนิตี้-เฮ้าส์ซิ่ง-ขาย-11905169,"O Ngoen Community Housing : ออเงิน คอมมูนิตี้ เฮ้าส์ซิ่ง, กรุงเทพ",2025-11-24,550000.0,18333.0,30.0,1.0,1.0,"13.885628,100.6553579","ซอย สุขาภิบาล 5, สายไหม, สายไหม, กรุงเทพ",สายไหม,สายไหม,กรุงเทพมหานคร,10220,13.885628,100.6553579
https://www.ddproperty.com/property/baan-ua-athorn-khlong-thanon-บ้านเอื้ออาทร-คลองถนน-ขาย-11710063,"Baan Ua-Athorn Khlong Thanon : บ้านเอื้ออาทร คลองถนน, กรุงเทพ",2025-11-24,669000.0,20906.0,32.0,2.0,1.0,"13.905346,100.6221861","คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/baan-ua-athorn-khlong-thanon-บ้านเอื้ออาทร-คลองถนน-ขาย-11829076,"Baan Ua-Athorn Khlong Thanon : บ้านเอื้ออาทร คลองถนน, กรุงเทพ",2025-11-24,590000.0,18438.0,32.0,2.0,1.0,"13.905346,100.6221861","คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/plum-condo-saphanmai-station-พลัมคอนโด-สะพานใหม่-สเตชั่น-ขาย-60089895,"Plum Condo Saphanmai Station : พลัมคอนโด สะพานใหม่ สเตชั่น, กรุงเทพ",2025-11-23,1300000.0,59091.0,22.0,1.0,1.0,"13.905346,100.6221861","ซอยพหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/reach-phahonyothin-52-รีช-พหลโยธิน-52-ขาย-60185815,"Reach Phahonyothin 52 : รีช พหลโยธิน 52, กรุงเทพ",2025-11-23,1600000.0,53333.0,30.0,1.0,1.0,"13.905346,100.6221861","2/14 ซอย พหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-60183347,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-23,2500000.0,93914.0,27.0,1.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
https://www.ddproperty.com/property/the-cube-plus-phahonyothin-56-เดอะคิวบ์-พลัส-พหลโยธิน-56-ขาย-11409574,"The Cube Plus Phahonyothin 56 : เดอะคิวบ์ พลัส พหลโยธิน 56, กรุงเทพ",2025-11-23,1900000.0,66620.0,29.0,1.0,1.0,"13.9341776,100.632331","ซอยพหลโยธิน 56, สายไหม, สายไหม, กรุงเทพ",สายไหม,สายไหม,กรุงเทพมหานคร,10220,13.9341776,100.632331
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-11492162,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-22,1950000.0,84783.0,23.0,1.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
https://www.ddproperty.com/property/reach-phahonyothin-52-รีช-พหลโยธิน-52-ขาย-500030424,"Reach Phahonyothin 52 : รีช พหลโยธิน 52, กรุงเทพ",2025-11-23,1550000.0,48438.0,32.0,1.0,1.0,"13.905346,100.6221861","2/14 ซอย พหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/the-cube-plus-phahonyothin-56-เดอะคิวบ์-พลัส-พหลโยธิน-56-ขาย-60086719,"The Cube Plus Phahonyothin 56 : เดอะคิวบ์ พลัส พหลโยธิน 56, กรุงเทพ",2025-11-21,1805000.0,62241.0,29.0,1.0,1.0,"13.9341776,100.632331","ซอยพหลโยธิน 56, สายไหม, สายไหม, กรุงเทพ",สายไหม,สายไหม,กรุงเทพมหานคร,10220,13.9341776,100.632331
https://www.ddproperty.com/property/reach-phahonyothin-52-รีช-พหลโยธิน-52-ขาย-500029899,"Reach Phahonyothin 52 : รีช พหลโยธิน 52, กรุงเทพ",2025-11-22,1534000.0,51133.0,30.0,1.0,1.0,"13.905346,100.6221861","2/14 ซอย พหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/reach-phahonyothin-52-รีช-พหลโยธิน-52-ขาย-11760993,"Reach Phahonyothin 52 : รีช พหลโยธิน 52, กรุงเทพ",2025-11-20,1500000.0,49277.0,30.0,1.0,1.0,"13.905346,100.6221861","2/14 ซอย พหลโยธิน 52, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.905346,100.6221861
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-60205277,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-20,2950000.0,84624.0,35.0,2.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
https://www.ddproperty.com/property/the-origin-phahon-saphanmai-ดิ-ออริจิ้น-พหลฯ-สะพานใหม่-ขาย-500026406,"The Origin Phahon-Saphanmai : ดิ ออริจิ้น พหลฯ-สะพานใหม่, กรุงเทพ",2025-11-25,3600000.0,118033.0,31.0,1.0,1.0,"13.8863793,100.6163302","ถนนเทพรักษ์, คลองถนน, สายไหม, กรุงเทพ",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,13.8863793,100.6163302
